week,state,value
2022-01-08,Arkansas,3.903225806451613
2022-01-08,California,2.4256410256410255
2022-01-08,Colorado,3.3389830508474576
2022-01-08,Connecticut,5.972222222222222
2022-01-08,Delaware,6.9
2022-01-08,Maryland,6.514705882352941
2022-01-08,Florida,2.47787610619469
2022-01-08,Georgia,3.3363636363636364
2022-01-08,Hawaii,1.4285714285714286
2022-01-08,Idaho,2.1
2022-01-08,Illinois,7.184
2022-01-08,Indiana,6.855072463768116
2022-01-08,Iowa,4.375
2022-01-08,Kansas,5.931034482758621
2022-01-08,Kentucky,5.733333333333333
2022-01-08,Louisiana,2.4347826086956523
2022-01-08,Maine,4.142857142857143
2022-01-08,Massachusetts,4.642857142857143
2022-01-08,Michigan,6.68
2022-01-08,Minnesota,4.017543859649122
2022-01-08,Mississippi,4.379310344827586
2022-01-08,Missouri,6.532258064516129
2022-01-08,Montana,2.727272727272727
2022-01-08,Nebraska,3.7
2022-01-08,Nevada,4.03125
2022-01-08,New Hampshire,4.0
2022-01-08,New Jersey,7.086021505376344
2022-01-08,New Mexico,6.285714285714286
2022-01-08,New York,5.918367346938775
2022-01-08,North Carolina,3.7037037037037037
2022-01-08,North Dakota,3.5
2022-01-08,Ohio,9.754237288135593
2022-01-08,Oklahoma,5.0
2022-01-08,Oregon,2.119047619047619
2022-01-08,Pennsylvania,7.4
2022-01-08,Puerto Rico,0.196
2022-01-08,Rhode Island,4.818181818181818
2022-01-08,South Carolina,3.7777777777777777
2022-01-08,South Dakota,6.111111111111111
2022-01-08,Tennessee,5.070422535211268
2022-01-08,Texas,2.859016393442623
2022-01-08,Utah,2.088235294117647
2022-01-08,Vermont,No Data
2022-01-08,Virginia,4.402298850574713
2022-01-08,Washington,2.2564102564102564
2022-01-08,West Virginia,6.055555555555555
2022-01-08,Wisconsin,5.610169491525424
2022-01-08,Wyoming,2.8333333333333335
2022-01-15,Alabama,4.803921568627451
2022-01-15,Alaska,1.8571428571428572
2022-01-15,Arizona,6.202702702702703
2022-01-15,Arkansas,4.903225806451613
2022-01-15,California,3.566666666666667
2022-01-15,Colorado,4.11864406779661
2022-01-15,Connecticut,7.25
2022-01-15,Delaware,7.8
2022-01-15,Maryland,7.735294117647059
2022-01-15,Florida,4.5265486725663715
2022-01-15,Georgia,5.218181818181818
2022-01-15,Hawaii,2.0
2022-01-15,Idaho,3.05
2022-01-15,Illinois,7.68
2022-01-15,Indiana,8.46376811594203
2022-01-15,Iowa,5.28125
2022-01-15,Kansas,8.0
2022-01-15,Kentucky,7.022222222222222
2022-01-15,Louisiana,4.0
2022-01-15,Maine,3.7857142857142856
2022-01-15,Massachusetts,4.9
2022-01-15,Michigan,6.73
2022-01-15,Minnesota,3.3508771929824563
2022-01-15,Mississippi,7.068965517241379
2022-01-15,Missouri,7.741935483870968
2022-01-15,Montana,3.5454545454545454
2022-01-15,Nebraska,4.9
2022-01-15,Nevada,5.78125
2022-01-15,New Hampshire,4.071428571428571
2022-01-15,New Jersey,8.709677419354838
2022-01-15,New Mexico,7.333333333333333
2022-01-15,New York,7.464285714285714
2022-01-15,North Carolina,4.972222222222222
2022-01-15,North Dakota,3.625
2022-01-15,Ohio,10.584745762711865
2022-01-15,Oklahoma,7.146341463414634
2022-01-15,Oregon,2.5714285714285716
2022-01-15,Pennsylvania,8.661538461538461
2022-01-15,Puerto Rico,0.33
2022-01-15,Rhode Island,6.363636363636363
2022-01-15,South Carolina,5.0
2022-01-15,South Dakota,3.7777777777777777
2022-01-15,Tennessee,6.422535211267606
2022-01-15,Texas,4.2918032786885245
2022-01-15,Utah,2.5
2022-01-15,Vermont,3.3333333333333335
2022-01-15,Virginia,5.747126436781609
2022-01-15,Washington,3.4358974358974357
2022-01-15,West Virginia,8.166666666666666
2022-01-15,Wisconsin,6.169491525423729
2022-01-15,Wyoming,2.8333333333333335
2022-01-22,Alabama,5.764705882352941
2022-01-22,Alaska,2.4285714285714284
2022-01-22,Arizona,6.756756756756757
2022-01-22,Arkansas,6.935483870967742
2022-01-22,California,4.848717948717948
2022-01-22,Colorado,4.728813559322034
2022-01-22,Connecticut,8.416666666666666
2022-01-22,Delaware,9.2
2022-01-22,Maryland,7.8088235294117645
2022-01-22,Florida,5.871681415929204
2022-01-22,Georgia,6.036363636363636
2022-01-22,Hawaii,4.357142857142857
2022-01-22,Idaho,2.55
2022-01-22,Illinois,7.808
2022-01-22,Indiana,8.130434782608695
2022-01-22,Iowa,4.8125
2022-01-22,Kansas,7.620689655172414
2022-01-22,Kentucky,7.666666666666667
2022-01-22,Louisiana,6.3478260869565215
2022-01-22,Maine,4.928571428571429
2022-01-22,Massachusetts,6.085714285714285
2022-01-22,Michigan,6.6
2022-01-22,Minnesota,3.8771929824561404
2022-01-22,Mississippi,9.689655172413794
2022-01-22,Missouri,8.435483870967742
2022-01-22,Montana,4.363636363636363
2022-01-22,Nebraska,3.75
2022-01-22,Nevada,7.96875
2022-01-22,New Hampshire,4.642857142857143
2022-01-22,New Jersey,8.24731182795699
2022-01-22,New Mexico,7.619047619047619
2022-01-22,New York,7.214285714285714
2022-01-22,North Carolina,5.351851851851852
2022-01-22,North Dakota,3.625
2022-01-22,Ohio,9.974576271186441
2022-01-22,Oklahoma,9.634146341463415
2022-01-22,Oregon,3.5952380952380953
2022-01-22,Pennsylvania,8.461538461538462
2022-01-22,Puerto Rico,0.372
2022-01-22,Rhode Island,7.545454545454546
2022-01-22,South Carolina,6.722222222222222
2022-01-22,South Dakota,3.6666666666666665
2022-01-22,Tennessee,7.169014084507042
2022-01-22,Texas,5.760655737704918
2022-01-22,Utah,3.411764705882353
2022-01-22,Vermont,3.5
2022-01-22,Virginia,6.275862068965517
2022-01-22,Washington,3.7435897435897436
2022-01-22,West Virginia,7.666666666666667
2022-01-22,Wisconsin,6.016949152542373
2022-01-22,Wyoming,2.1666666666666665
2022-01-29,Alabama,8.27450980392157
2022-01-29,Alaska,2.857142857142857
2022-01-29,Arizona,6.756756756756757
2022-01-29,Arkansas,7.67741935483871
2022-01-29,California,4.9743589743589745
2022-01-29,Colorado,4.576271186440678
2022-01-29,Connecticut,4.944444444444445
2022-01-29,Delaware,7.8
2022-01-29,Maryland,5.514705882352941
2022-01-29,Florida,5.831858407079646
2022-01-29,Georgia,6.2
2022-01-29,Hawaii,3.0
2022-01-29,Idaho,4.2
2022-01-29,Illinois,6.32
2022-01-29,Indiana,7.405797101449275
2022-01-29,Iowa,5.40625
2022-01-29,Kansas,7.551724137931035
2022-01-29,Kentucky,8.755555555555556
2022-01-29,Louisiana,6.0
2022-01-29,Maine,5.5
2022-01-29,Massachusetts,5.242857142857143
2022-01-29,Michigan,5.74
2022-01-29,Minnesota,4.157894736842105
2022-01-29,Mississippi,10.310344827586206
2022-01-29,Missouri,7.596774193548387
2022-01-29,Montana,4.090909090909091
2022-01-29,Nebraska,5.3
2022-01-29,Nevada,8.84375
2022-01-29,New Hampshire,3.7142857142857144
2022-01-29,New Jersey,6.516129032258065
2022-01-29,New Mexico,8.095238095238095
2022-01-29,New York,6.346938775510204
2022-01-29,North Carolina,7.12037037037037
2022-01-29,North Dakota,5.125
2022-01-29,Ohio,8.516949152542374
2022-01-29,Oklahoma,11.024390243902438
2022-01-29,Oregon,4.357142857142857
2022-01-29,Pennsylvania,7.2
2022-01-29,Puerto Rico,0.286
2022-01-29,Rhode Island,7.181818181818182
2022-01-29,South Carolina,9.055555555555555
2022-01-29,South Dakota,4.888888888888889
2022-01-29,Tennessee,8.408450704225352
2022-01-29,Texas,6.354098360655738
2022-01-29,Utah,2.9705882352941178
2022-01-29,Vermont,3.1666666666666665
2022-01-29,Virginia,5.896551724137931
2022-01-29,Washington,3.8974358974358974
2022-01-29,West Virginia,8.833333333333334
2022-01-29,Wisconsin,5.423728813559322
2022-01-29,Wyoming,4.333333333333333
2022-02-05,Alabama,7.862745098039215
2022-02-05,Alaska,2.142857142857143
2022-02-05,Arizona,6.648648648648648
2022-02-05,Arkansas,8.32258064516129
2022-02-05,California,5.01025641025641
2022-02-05,Colorado,4.135593220338983
2022-02-05,Connecticut,4.833333333333333
2022-02-05,Delaware,6.3
2022-02-05,Maryland,4.36764705882353
2022-02-05,Florida,5.429203539823009
2022-02-05,Georgia,5.4
2022-02-05,Hawaii,3.642857142857143
2022-02-05,Idaho,4.15
2022-02-05,Illinois,4.48
2022-02-05,Indiana,6.0
2022-02-05,Iowa,5.09375
2022-02-05,Kansas,6.448275862068965
2022-02-05,Kentucky,9.533333333333333
2022-02-05,Louisiana,5.630434782608695
2022-02-05,Maine,4.714285714285714
2022-02-05,Massachusetts,4.257142857142857
2022-02-05,Michigan,4.98
2022-02-05,Minnesota,3.1578947368421053
2022-02-05,Mississippi,11.068965517241379
2022-02-05,Missouri,7.0
2022-02-05,Montana,5.090909090909091
2022-02-05,Nebraska,4.85
2022-02-05,Nevada,7.84375
2022-02-05,New Hampshire,4.285714285714286
2022-02-05,New Jersey,4.731182795698925
2022-02-05,New Mexico,6.761904761904762
2022-02-05,New York,4.785714285714286
2022-02-05,North Carolina,6.537037037037037
2022-02-05,North Dakota,4.375
2022-02-05,Ohio,6.822033898305085
2022-02-05,Oklahoma,10.463414634146341
2022-02-05,Oregon,4.357142857142857
2022-02-05,Pennsylvania,5.976923076923077
2022-02-05,Puerto Rico,0.184
2022-02-05,Rhode Island,4.454545454545454
2022-02-05,South Carolina,8.425925925925926
2022-02-05,South Dakota,5.111111111111111
2022-02-05,Tennessee,8.380281690140846
2022-02-05,Texas,5.819672131147541
2022-02-05,Utah,3.1470588235294117
2022-02-05,Vermont,3.0
2022-02-05,Virginia,5.310344827586207
2022-02-05,Washington,3.6025641025641026
2022-02-05,West Virginia,9.38888888888889
2022-02-05,Wisconsin,3.9661016949152543
2022-02-05,Wyoming,4.166666666666667
2022-02-12,Alabama,7.470588235294118
2022-02-12,Alaska,3.5714285714285716
2022-02-12,Arizona,5.608108108108108
2022-02-12,Arkansas,8.03225806451613
2022-02-12,California,3.8692307692307693
2022-02-12,Colorado,3.2033898305084745
2022-02-12,Connecticut,3.25
2022-02-12,Delaware,4.3
2022-02-12,Maryland,2.823529411764706
2022-02-12,Florida,4.530973451327434
2022-02-12,Georgia,4.9363636363636365
2022-02-12,Hawaii,2.2142857142857144
2022-02-12,Idaho,5.2
2022-02-12,Illinois,3.68
2022-02-12,Indiana,5.057971014492754
2022-02-12,Iowa,3.5
2022-02-12,Kansas,5.758620689655173
2022-02-12,Kentucky,7.5777777777777775
2022-02-12,Louisiana,5.326086956521739
2022-02-12,Maine,4.0
2022-02-12,Massachusetts,2.9571428571428573
2022-02-12,Michigan,3.63
2022-02-12,Minnesota,3.0
2022-02-12,Mississippi,8.517241379310345
2022-02-12,Missouri,5.951612903225806
2022-02-12,Montana,4.909090909090909
2022-02-12,Nebraska,4.05
2022-02-12,Nevada,6.75
2022-02-12,New Hampshire,2.5
2022-02-12,New Jersey,2.827956989247312
2022-02-12,New Mexico,5.380952380952381
2022-02-12,New York,3.2091836734693877
2022-02-12,North Carolina,5.953703703703703
2022-02-12,North Dakota,4.75
2022-02-12,Ohio,5.237288135593221
2022-02-12,Oklahoma,9.365853658536585
2022-02-12,Oregon,4.238095238095238
2022-02-12,Pennsylvania,4.423076923076923
2022-02-12,Puerto Rico,0.128
2022-02-12,Rhode Island,3.272727272727273
2022-02-12,South Carolina,7.074074074074074
2022-02-12,South Dakota,4.777777777777778
2022-02-12,Tennessee,7.943661971830986
2022-02-12,Texas,5.00655737704918
2022-02-12,Utah,2.764705882352941
2022-02-12,Vermont,2.0
2022-02-12,Virginia,4.091954022988506
2022-02-12,Washington,3.08974358974359
2022-02-12,West Virginia,8.61111111111111
2022-02-12,Wisconsin,3.016949152542373
2022-02-12,Wyoming,4.5
2022-02-19,Alabama,5.980392156862745
2022-02-19,Alaska,3.142857142857143
2022-02-19,Arizona,4.216216216216216
2022-02-19,Arkansas,6.32258064516129
2022-02-19,California,2.835897435897436
2022-02-19,Colorado,2.389830508474576
2022-02-19,Connecticut,2.0277777777777777
2022-02-19,Delaware,2.9
2022-02-19,Maryland,1.7794117647058822
2022-02-19,Florida,3.566371681415929
2022-02-19,Georgia,3.5636363636363635
2022-02-19,Hawaii,1.3571428571428572
2022-02-19,Idaho,3.85
2022-02-19,Illinois,2.592
2022-02-19,Indiana,4.449275362318841
2022-02-19,Iowa,3.4375
2022-02-19,Kansas,4.241379310344827
2022-02-19,Kentucky,7.177777777777778
2022-02-19,Louisiana,3.869565217391304
2022-02-19,Maine,4.142857142857143
2022-02-19,Massachusetts,1.8142857142857143
2022-02-19,Michigan,3.19
2022-02-19,Minnesota,2.192982456140351
2022-02-19,Mississippi,6.689655172413793
2022-02-19,Missouri,4.5
2022-02-19,Montana,4.545454545454546
2022-02-19,Nebraska,3.4
2022-02-19,Nevada,4.28125
2022-02-19,New Hampshire,1.8571428571428572
2022-02-19,New Jersey,1.978494623655914
2022-02-19,New Mexico,4.285714285714286
2022-02-19,New York,2.4285714285714284
2022-02-19,North Carolina,4.462962962962963
2022-02-19,North Dakota,3.375
2022-02-19,Ohio,4.02542372881356
2022-02-19,Oklahoma,6.634146341463414
2022-02-19,Oregon,3.5238095238095237
2022-02-19,Pennsylvania,3.223076923076923
2022-02-19,Puerto Rico,0.09
2022-02-19,Rhode Island,2.272727272727273
2022-02-19,South Carolina,4.833333333333333
2022-02-19,South Dakota,4.222222222222222
2022-02-19,Tennessee,6.52112676056338
2022-02-19,Texas,3.495081967213115
2022-02-19,Utah,1.6764705882352942
2022-02-19,Vermont,3.1666666666666665
2022-02-19,Virginia,3.1839080459770117
2022-02-19,Washington,2.3461538461538463
2022-02-19,West Virginia,7.555555555555555
2022-02-19,Wisconsin,2.23728813559322
2022-02-19,Wyoming,2.3333333333333335
2022-02-26,Alabama,4.705882352941177
2022-02-26,Alaska,2.142857142857143
2022-02-26,Arizona,3.135135135135135
2022-02-26,Arkansas,4.258064516129032
2022-02-26,California,2.082051282051282
2022-02-26,Colorado,1.8305084745762712
2022-02-26,Connecticut,1.4722222222222223
2022-02-26,Delaware,2.3
2022-02-26,Maryland,1.7205882352941178
2022-02-26,Florida,2.6194690265486726
2022-02-26,Georgia,2.590909090909091
2022-02-26,Hawaii,1.0714285714285714
2022-02-26,Idaho,2.6
2022-02-26,Illinois,1.68
2022-02-26,Indiana,2.7681159420289854
2022-02-26,Iowa,2.0
2022-02-26,Kansas,2.8275862068965516
2022-02-26,Kentucky,5.866666666666666
2022-02-26,Louisiana,3.0217391304347827
2022-02-26,Maine,1.3571428571428572
2022-02-26,Massachusetts,1.2714285714285714
2022-02-26,Michigan,2.38
2022-02-26,Minnesota,1.4912280701754386
2022-02-26,Mississippi,4.0344827586206895
2022-02-26,Missouri,2.564516129032258
2022-02-26,Montana,3.090909090909091
2022-02-26,Nebraska,2.05
2022-02-26,Nevada,3.375
2022-02-26,New Hampshire,1.5
2022-02-26,New Jersey,1.1935483870967742
2022-02-26,New Mexico,3.5238095238095237
2022-02-26,New York,1.443877551020408
2022-02-26,North Carolina,2.962962962962963
2022-02-26,North Dakota,3.75
2022-02-26,Ohio,2.983050847457627
2022-02-26,Oklahoma,4.341463414634147
2022-02-26,Oregon,2.9285714285714284
2022-02-26,Pennsylvania,2.4384615384615387
2022-02-26,Puerto Rico,0.062
2022-02-26,Rhode Island,1.7272727272727273
2022-02-26,South Carolina,3.4814814814814814
2022-02-26,South Dakota,2.3333333333333335
2022-02-26,Tennessee,4.352112676056338
2022-02-26,Texas,2.6098360655737705
2022-02-26,Utah,1.4705882352941178
2022-02-26,Vermont,1.6666666666666667
2022-02-26,Virginia,2.4367816091954024
2022-02-26,Washington,1.935897435897436
2022-02-26,West Virginia,5.666666666666667
2022-02-26,Wisconsin,1.7118644067796611
2022-02-26,Wyoming,3.0
2022-03-05,Alabama,3.1176470588235294
2022-03-05,Alaska,2.2857142857142856
2022-03-05,Arizona,2.391891891891892
2022-03-05,Arkansas,2.870967741935484
2022-03-05,California,1.4307692307692308
2022-03-05,Colorado,1.3898305084745763
2022-03-05,Connecticut,0.9444444444444444
2022-03-05,Delaware,1.6
2022-03-05,Maryland,1.0147058823529411
2022-03-05,Florida,1.920353982300885
2022-03-05,Georgia,1.7818181818181817
2022-03-05,Hawaii,No Data
2022-03-05,Idaho,2.1
2022-03-05,Illinois,1.184
2022-03-05,Indiana,2.0144927536231885
2022-03-05,Iowa,1.6875
2022-03-05,Kansas,2.310344827586207
2022-03-05,Kentucky,4.888888888888889
2022-03-05,Louisiana,2.282608695652174
2022-03-05,Maine,1.4285714285714286
2022-03-05,Massachusetts,0.7
2022-03-05,Michigan,1.57
2022-03-05,Minnesota,1.1403508771929824
2022-03-05,Mississippi,3.6206896551724137
2022-03-05,Missouri,1.9838709677419355
2022-03-05,Montana,2.4545454545454546
2022-03-05,Nebraska,2.3
2022-03-05,Nevada,2.65625
2022-03-05,New Hampshire,1.0714285714285714
2022-03-05,New Jersey,0.7526881720430108
2022-03-05,New Mexico,2.9047619047619047
2022-03-05,New York,1.25
2022-03-05,North Carolina,2.037037037037037
2022-03-05,North Dakota,2.0
2022-03-05,Ohio,2.169491525423729
2022-03-05,Oklahoma,3.731707317073171
2022-03-05,Oregon,2.4761904761904763
2022-03-05,Pennsylvania,1.7153846153846153
2022-03-05,Puerto Rico,0.048
2022-03-05,Rhode Island,1.2727272727272727
2022-03-05,South Carolina,2.037037037037037
2022-03-05,South Dakota,1.6666666666666667
2022-03-05,Tennessee,3.859154929577465
2022-03-05,Texas,1.721311475409836
2022-03-05,Utah,1.3235294117647058
2022-03-05,Vermont,1.6666666666666667
2022-03-05,Virginia,1.6781609195402298
2022-03-05,Washington,1.3076923076923077
2022-03-05,West Virginia,4.611111111111111
2022-03-05,Wisconsin,1.11864406779661
2022-03-05,Wyoming,2.1666666666666665
2022-03-12,Alabama,2.0784313725490198
2022-03-12,Alaska,No Data
2022-03-12,Arizona,1.7702702702702702
2022-03-12,Arkansas,1.935483870967742
2022-03-12,California,1.1076923076923078
2022-03-12,Colorado,1.0677966101694916
2022-03-12,Connecticut,0.5555555555555556
2022-03-12,Delaware,1.3
2022-03-12,Maryland,0.9411764705882353
2022-03-12,Florida,1.3716814159292035
2022-03-12,Georgia,1.3727272727272728
2022-03-12,Hawaii,0.7857142857142857
2022-03-12,Idaho,0.95
2022-03-12,Illinois,0.944
2022-03-12,Indiana,1.7391304347826086
2022-03-12,Iowa,1.25
2022-03-12,Kansas,1.6896551724137931
2022-03-12,Kentucky,2.977777777777778
2022-03-12,Louisiana,1.608695652173913
2022-03-12,Maine,1.7857142857142858
2022-03-12,Massachusetts,0.5857142857142857
2022-03-12,Michigan,1.27
2022-03-12,Minnesota,1.0175438596491229
2022-03-12,Mississippi,2.3793103448275863
2022-03-12,Missouri,1.564516129032258
2022-03-12,Montana,1.6363636363636365
2022-03-12,Nebraska,1.45
2022-03-12,Nevada,1.65625
2022-03-12,New Hampshire,1.3571428571428572
2022-03-12,New Jersey,0.7526881720430108
2022-03-12,New Mexico,1.380952380952381
2022-03-12,New York,0.8979591836734695
2022-03-12,North Carolina,1.7777777777777777
2022-03-12,North Dakota,1.625
2022-03-12,Ohio,1.4152542372881356
2022-03-12,Oklahoma,2.097560975609756
2022-03-12,Oregon,1.4523809523809523
2022-03-12,Pennsylvania,1.1846153846153846
2022-03-12,Puerto Rico,0.026
2022-03-12,Rhode Island,No Data
2022-03-12,South Carolina,1.9444444444444444
2022-03-12,South Dakota,1.6666666666666667
2022-03-12,Tennessee,2.2535211267605635
2022-03-12,Texas,1.219672131147541
2022-03-12,Utah,0.9117647058823529
2022-03-12,Vermont,No Data
2022-03-12,Virginia,1.2758620689655173
2022-03-12,Washington,0.7307692307692307
2022-03-12,West Virginia,3.9444444444444446
2022-03-12,Wisconsin,1.0847457627118644
2022-03-12,Wyoming,No Data
2022-03-19,Alabama,1.4313725490196079
2022-03-19,Alaska,No Data
2022-03-19,Arizona,1.3513513513513513
2022-03-19,Arkansas,1.0
2022-03-19,California,0.7769230769230769
2022-03-19,Colorado,0.847457627118644
2022-03-19,Connecticut,0.3333333333333333
2022-03-19,Delaware,1.2
2022-03-19,Maryland,0.5147058823529411
2022-03-19,Florida,0.9778761061946902
2022-03-19,Georgia,0.8818181818181818
2022-03-19,Hawaii,0.7142857142857143
2022-03-19,Idaho,0.7
2022-03-19,Illinois,0.592
2022-03-19,Indiana,0.9420289855072463
2022-03-19,Iowa,0.65625
2022-03-19,Kansas,0.7931034482758621
2022-03-19,Kentucky,2.533333333333333
2022-03-19,Louisiana,1.0217391304347827
2022-03-19,Maine,0.9285714285714286
2022-03-19,Massachusetts,0.5285714285714286
2022-03-19,Michigan,0.99
2022-03-19,Minnesota,0.5263157894736842
2022-03-19,Mississippi,1.4827586206896552
2022-03-19,Missouri,1.032258064516129
2022-03-19,Montana,1.1818181818181819
2022-03-19,Nebraska,0.6
2022-03-19,Nevada,1.46875
2022-03-19,New Hampshire,No Data
2022-03-19,New Jersey,0.45161290322580644
2022-03-19,New Mexico,1.4285714285714286
2022-03-19,New York,0.6224489795918368
2022-03-19,North Carolina,1.1944444444444444
2022-03-19,North Dakota,No Data
2022-03-19,Ohio,1.305084745762712
2022-03-19,Oklahoma,1.6585365853658536
2022-03-19,Oregon,1.2380952380952381
2022-03-19,Pennsylvania,1.0
2022-03-19,Puerto Rico,No Data
2022-03-19,Rhode Island,No Data
2022-03-19,South Carolina,0.9814814814814815
2022-03-19,South Dakota,1.2222222222222223
2022-03-19,Tennessee,1.5352112676056338
2022-03-19,Texas,0.9442622950819672
2022-03-19,Utah,0.5882352941176471
2022-03-19,Vermont,No Data
2022-03-19,Virginia,0.8505747126436781
2022-03-19,Washington,0.6794871794871795
2022-03-19,West Virginia,2.611111111111111
2022-03-19,Wisconsin,0.6949152542372882
2022-03-19,Wyoming,No Data
2022-03-26,Alabama,1.0784313725490196
2022-03-26,Alaska,No Data
2022-03-26,Arizona,0.9054054054054054
2022-03-26,Arkansas,1.3225806451612903
2022-03-26,California,0.6205128205128205
2022-03-26,Colorado,0.7288135593220338
2022-03-26,Connecticut,No Data
2022-03-26,Delaware,1.0
2022-03-26,Maryland,0.5
2022-03-26,Florida,0.8362831858407079
2022-03-26,Georgia,0.6818181818181818
2022-03-26,Hawaii,No Data
2022-03-26,Idaho,0.55
2022-03-26,Illinois,0.496
2022-03-26,Indiana,1.0144927536231885
2022-03-26,Iowa,0.625
2022-03-26,Kansas,0.896551724137931
2022-03-26,Kentucky,1.7777777777777777
2022-03-26,Louisiana,0.6086956521739131
2022-03-26,Maine,0.7857142857142857
2022-03-26,Massachusetts,0.42857142857142855
2022-03-26,Michigan,0.78
2022-03-26,Minnesota,0.6140350877192983
2022-03-26,Mississippi,1.0
2022-03-26,Missouri,0.967741935483871
2022-03-26,Montana,1.0
2022-03-26,Nebraska,0.5
2022-03-26,Nevada,1.0625
2022-03-26,New Hampshire,No Data
2022-03-26,New Jersey,0.44086021505376344
2022-03-26,New Mexico,1.380952380952381
2022-03-26,New York,0.5561224489795918
2022-03-26,North Carolina,0.7870370370370371
2022-03-26,North Dakota,No Data
2022-03-26,Ohio,0.8050847457627118
2022-03-26,Oklahoma,1.2682926829268293
2022-03-26,Oregon,0.6904761904761905
2022-03-26,Pennsylvania,0.7615384615384615
2022-03-26,Puerto Rico,No Data
2022-03-26,Rhode Island,No Data
2022-03-26,South Carolina,0.8703703703703703
2022-03-26,South Dakota,No Data
2022-03-26,Tennessee,1.4225352112676057
2022-03-26,Texas,0.7508196721311475
2022-03-26,Utah,No Data
2022-03-26,Vermont,No Data
2022-03-26,Virginia,0.8735632183908046
2022-03-26,Washington,0.5641025641025641
2022-03-26,West Virginia,2.111111111111111
2022-03-26,Wisconsin,0.5084745762711864
2022-03-26,Wyoming,No Data
2022-04-02,Alabama,0.6862745098039216
2022-04-02,Alaska,No Data
2022-04-02,Arizona,0.5675675675675675
2022-04-02,Arkansas,0.6451612903225806
2022-04-02,California,0.4256410256410256
2022-04-02,Colorado,0.4406779661016949
2022-04-02,Connecticut,0.3611111111111111
2022-04-02,Delaware,No Data
2022-04-02,Maryland,0.3235294117647059
2022-04-02,Florida,0.6106194690265486
2022-04-02,Georgia,0.5909090909090909
2022-04-02,Hawaii,No Data
2022-04-02,Idaho,No Data
2022-04-02,Illinois,0.32
2022-04-02,Indiana,0.6811594202898551
2022-04-02,Iowa,0.46875
2022-04-02,Kansas,0.6551724137931034
2022-04-02,Kentucky,1.4222222222222223
2022-04-02,Louisiana,0.7391304347826086
2022-04-02,Maine,0.7857142857142857
2022-04-02,Massachusetts,0.4714285714285714
2022-04-02,Michigan,0.63
2022-04-02,Minnesota,0.43859649122807015
2022-04-02,Mississippi,0.8620689655172413
2022-04-02,Missouri,0.6290322580645161
2022-04-02,Montana,No Data
2022-04-02,Nebraska,0.6
2022-04-02,Nevada,0.90625
2022-04-02,New Hampshire,No Data
2022-04-02,New Jersey,0.27956989247311825
2022-04-02,New Mexico,0.9523809523809523
2022-04-02,New York,0.49489795918367346
2022-04-02,North Carolina,0.5648148148148148
2022-04-02,North Dakota,No Data
2022-04-02,Ohio,0.847457627118644
2022-04-02,Oklahoma,0.975609756097561
2022-04-02,Oregon,0.6666666666666666
2022-04-02,Pennsylvania,0.6230769230769231
2022-04-02,Puerto Rico,0.02
2022-04-02,Rhode Island,No Data
2022-04-02,South Carolina,0.4074074074074074
2022-04-02,South Dakota,1.1111111111111112
2022-04-02,Tennessee,1.056338028169014
2022-04-02,Texas,0.5442622950819672
2022-04-02,Utah,No Data
2022-04-02,Vermont,No Data
2022-04-02,Virginia,0.5402298850574713
2022-04-02,Washington,0.2564102564102564
2022-04-02,West Virginia,1.6111111111111112
2022-04-02,Wisconsin,0.6610169491525424
2022-04-02,Wyoming,No Data
2022-04-09,Alabama,0.5882352941176471
2022-04-09,Alaska,No Data
2022-04-09,Arizona,0.43243243243243246
2022-04-09,Arkansas,0.6774193548387096
2022-04-09,California,0.3487179487179487
2022-04-09,Colorado,0.3898305084745763
2022-04-09,Connecticut,0.3611111111111111
2022-04-09,Delaware,No Data
2022-04-09,Maryland,0.35294117647058826
2022-04-09,Florida,0.5398230088495575
2022-04-09,Georgia,0.45454545454545453
2022-04-09,Hawaii,No Data
2022-04-09,Idaho,No Data
2022-04-09,Illinois,0.368
2022-04-09,Indiana,0.42028985507246375
2022-04-09,Iowa,0.46875
2022-04-09,Kansas,0.5862068965517241
2022-04-09,Kentucky,1.1777777777777778
2022-04-09,Louisiana,0.43478260869565216
2022-04-09,Maine,1.0714285714285714
2022-04-09,Massachusetts,0.35714285714285715
2022-04-09,Michigan,0.59
2022-04-09,Minnesota,0.42105263157894735
2022-04-09,Mississippi,0.9655172413793104
2022-04-09,Missouri,0.6451612903225806
2022-04-09,Montana,No Data
2022-04-09,Nebraska,No Data
2022-04-09,Nevada,0.5625
2022-04-09,New Hampshire,No Data
2022-04-09,New Jersey,0.3333333333333333
2022-04-09,New Mexico,0.6190476190476191
2022-04-09,New York,0.4591836734693877
2022-04-09,North Carolina,0.4351851851851852
2022-04-09,North Dakota,No Data
2022-04-09,Ohio,0.6101694915254238
2022-04-09,Oklahoma,0.7317073170731707
2022-04-09,Oregon,0.42857142857142855
2022-04-09,Pennsylvania,0.5076923076923077
2022-04-09,Puerto Rico,0.022
2022-04-09,Rhode Island,No Data
2022-04-09,South Carolina,0.5185185185185185
2022-04-09,South Dakota,No Data
2022-04-09,Tennessee,0.49295774647887325
2022-04-09,Texas,0.38688524590163936
2022-04-09,Utah,No Data
2022-04-09,Vermont,No Data
2022-04-09,Virginia,0.42528735632183906
2022-04-09,Washington,0.3076923076923077
2022-04-09,West Virginia,1.4444444444444444
2022-04-09,Wisconsin,0.2711864406779661
